Main.Row	Main.Col	Sub.Row	Sub.Col	SubgridAlias	SpotType	Dilution	GridAlias
2	4	5	10	Sample-5-2-5	Sample	6.25	Sample-340
2	4	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-31
2	4	6	1	Sample-6-1-1	Sample	100	Sample-341
2	4	6	2	Sample-6-1-2	Sample	50	Sample-341
2	4	6	3	Sample-6-1-3	Sample	25	Sample-341
2	4	6	4	Sample-6-1-4	Sample	12.5	Sample-341
2	4	6	5	Sample-6-1-5	Sample	6.25	Sample-341
2	4	6	6	Sample-6-2-1	Sample	100	Sample-342
2	4	6	7	Sample-6-2-2	Sample	50	Sample-342
2	4	6	8	Sample-6-2-3	Sample	25	Sample-342
2	4	6	9	Sample-6-2-4	Sample	12.5	Sample-342
2	4	6	10	Sample-6-2-5	Sample	6.25	Sample-342
2	4	6	11	NegCtrl	NegCtrl	0	NegCtrl-16
2	4	7	1	Sample-7-1-1	Sample	100	Sample-343
2	4	7	2	Sample-7-1-2	Sample	50	Sample-343
2	4	7	3	Sample-7-1-3	Sample	25	Sample-343
2	4	7	4	Sample-7-1-4	Sample	12.5	Sample-343
2	4	7	5	Sample-7-1-5	Sample	6.25	Sample-343
2	4	7	6	Sample-7-2-1	Sample	100	Sample-344
2	4	7	7	Sample-7-2-2	Sample	50	Sample-344
2	4	7	8	Sample-7-2-3	Sample	25	Sample-344
2	4	7	9	Sample-7-2-4	Sample	12.5	Sample-344
2	4	7	10	Sample-7-2-5	Sample	6.25	Sample-344
2	4	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-32
2	4	8	1	Sample-8-1-1	Sample	100	Sample-345
2	4	8	2	Sample-8-1-2	Sample	50	Sample-345
2	4	8	3	Sample-8-1-3	Sample	25	Sample-345
2	4	8	4	Sample-8-1-4	Sample	12.5	Sample-345
2	4	8	5	Sample-8-1-5	Sample	6.25	Sample-345
2	4	8	6	Sample-8-2-1	Sample	100	Sample-346
2	4	8	7	Sample-8-2-2	Sample	50	Sample-346
2	4	8	8	Sample-8-2-3	Sample	25	Sample-346
2	4	8	9	Sample-8-2-4	Sample	12.5	Sample-346
2	4	8	10	Sample-8-2-5	Sample	6.25	Sample-346
2	4	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-32
2	4	9	1	Sample-9-1-1	Sample	100	Sample-347
2	4	9	2	Sample-9-1-2	Sample	50	Sample-347
2	4	9	3	Sample-9-1-3	Sample	25	Sample-347
2	4	9	4	Sample-9-1-4	Sample	12.5	Sample-347
2	4	9	5	Sample-9-1-5	Sample	6.25	Sample-347
2	4	9	6	Sample-9-2-1	Sample	100	Sample-348
2	4	9	7	Sample-9-2-2	Sample	50	Sample-348
2	4	9	8	Sample-9-2-3	Sample	25	Sample-348
2	4	9	9	Sample-9-2-4	Sample	12.5	Sample-348
2	4	9	10	Sample-9-2-5	Sample	6.25	Sample-348
2	4	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-32
2	4	10	1	Sample-10-1-1	Sample	100	Sample-349
2	4	10	2	Sample-10-1-2	Sample	50	Sample-349
2	4	10	3	Sample-10-1-3	Sample	25	Sample-349
2	4	10	4	Sample-10-1-4	Sample	12.5	Sample-349
2	4	10	5	Sample-10-1-5	Sample	6.25	Sample-349
2	4	10	6	Sample-10-2-1	Sample	100	Sample-350
2	4	10	7	Sample-10-2-2	Sample	50	Sample-350
2	4	10	8	Sample-10-2-3	Sample	25	Sample-350
2	4	10	9	Sample-10-2-4	Sample	12.5	Sample-350
2	4	10	10	Sample-10-2-5	Sample	6.25	Sample-350
2	4	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-32
2	4	11	1	Sample-11-1-1	Sample	100	Sample-351
2	4	11	2	Sample-11-1-2	Sample	50	Sample-351
2	4	11	3	Sample-11-1-3	Sample	25	Sample-351
2	4	11	4	Sample-11-1-4	Sample	12.5	Sample-351
2	4	11	5	Sample-11-1-5	Sample	6.25	Sample-351
2	4	11	6	Sample-11-2-1	Sample	100	Sample-352
2	4	11	7	Sample-11-2-2	Sample	50	Sample-352
2	4	11	8	Sample-11-2-3	Sample	25	Sample-352
2	4	11	9	Sample-11-2-4	Sample	12.5	Sample-352
2	4	11	10	Sample-11-2-5	Sample	6.25	Sample-352
2	4	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-32
2	5	1	1	Sample-1-1-1	Sample	100	Sample-353
2	5	1	2	Sample-1-1-2	Sample	50	Sample-353
2	5	1	3	Sample-1-1-3	Sample	25	Sample-353
2	5	1	4	Sample-1-1-4	Sample	12.5	Sample-353
2	5	1	5	Sample-1-1-5	Sample	6.25	Sample-353
2	5	1	6	Sample-1-2-1	Sample	100	Sample-354
2	5	1	7	Sample-1-2-2	Sample	50	Sample-354
2	5	1	8	Sample-1-2-3	Sample	25	Sample-354
2	5	1	9	Sample-1-2-4	Sample	12.5	Sample-354
2	5	1	10	Sample-1-2-5	Sample	6.25	Sample-354
2	5	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-33
2	5	2	1	Sample-2-1-1	Sample	100	Sample-355
2	5	2	2	Sample-2-1-2	Sample	50	Sample-355
2	5	2	3	Sample-2-1-3	Sample	25	Sample-355
2	5	2	4	Sample-2-1-4	Sample	12.5	Sample-355
2	5	2	5	Sample-2-1-5	Sample	6.25	Sample-355
2	5	2	6	Sample-2-2-1	Sample	100	Sample-356
2	5	2	7	Sample-2-2-2	Sample	50	Sample-356
2	5	2	8	Sample-2-2-3	Sample	25	Sample-356
2	5	2	9	Sample-2-2-4	Sample	12.5	Sample-356
2	5	2	10	Sample-2-2-5	Sample	6.25	Sample-356
2	5	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-33
2	5	3	1	Sample-3-1-1	Sample	100	Sample-357
2	5	3	2	Sample-3-1-2	Sample	50	Sample-357
2	5	3	3	Sample-3-1-3	Sample	25	Sample-357
2	5	3	4	Sample-3-1-4	Sample	12.5	Sample-357
2	5	3	5	Sample-3-1-5	Sample	6.25	Sample-357
2	5	3	6	Sample-3-2-1	Sample	100	Sample-358
2	5	3	7	Sample-3-2-2	Sample	50	Sample-358
2	5	3	8	Sample-3-2-3	Sample	25	Sample-358
2	5	3	9	Sample-3-2-4	Sample	12.5	Sample-358
2	5	3	10	Sample-3-2-5	Sample	6.25	Sample-358
2	5	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-33
2	5	4	1	Sample-4-1-1	Sample	100	Sample-359
2	5	4	2	Sample-4-1-2	Sample	50	Sample-359
2	5	4	3	Sample-4-1-3	Sample	25	Sample-359
2	5	4	4	Sample-4-1-4	Sample	12.5	Sample-359
2	5	4	5	Sample-4-1-5	Sample	6.25	Sample-359
2	5	4	6	Sample-4-2-1	Sample	100	Sample-360
2	5	4	7	Sample-4-2-2	Sample	50	Sample-360
2	5	4	8	Sample-4-2-3	Sample	25	Sample-360
2	5	4	9	Sample-4-2-4	Sample	12.5	Sample-360
2	5	4	10	Sample-4-2-5	Sample	6.25	Sample-360
2	5	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-33
2	5	5	1	Sample-5-1-1	Sample	100	Sample-361
2	5	5	2	Sample-5-1-2	Sample	50	Sample-361
2	5	5	3	Sample-5-1-3	Sample	25	Sample-361
2	5	5	4	Sample-5-1-4	Sample	12.5	Sample-361
2	5	5	5	Sample-5-1-5	Sample	6.25	Sample-361
2	5	5	6	Sample-5-2-1	Sample	100	Sample-362
2	5	5	7	Sample-5-2-2	Sample	50	Sample-362
2	5	5	8	Sample-5-2-3	Sample	25	Sample-362
2	5	5	9	Sample-5-2-4	Sample	12.5	Sample-362
2	5	5	10	Sample-5-2-5	Sample	6.25	Sample-362
2	5	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-33
2	5	6	1	Sample-6-1-1	Sample	100	Sample-363
2	5	6	2	Sample-6-1-2	Sample	50	Sample-363
2	5	6	3	Sample-6-1-3	Sample	25	Sample-363
2	5	6	4	Sample-6-1-4	Sample	12.5	Sample-363
2	5	6	5	Sample-6-1-5	Sample	6.25	Sample-363
2	5	6	6	Sample-6-2-1	Sample	100	Sample-364
2	5	6	7	Sample-6-2-2	Sample	50	Sample-364
2	5	6	8	Sample-6-2-3	Sample	25	Sample-364
2	5	6	9	Sample-6-2-4	Sample	12.5	Sample-364
2	5	6	10	Sample-6-2-5	Sample	6.25	Sample-364
2	5	6	11	NegCtrl	NegCtrl	0	NegCtrl-17
2	5	7	1	Sample-7-1-1	Sample	100	Sample-365
2	5	7	2	Sample-7-1-2	Sample	50	Sample-365
2	5	7	3	Sample-7-1-3	Sample	25	Sample-365
2	5	7	4	Sample-7-1-4	Sample	12.5	Sample-365
2	5	7	5	Sample-7-1-5	Sample	6.25	Sample-365
2	5	7	6	Sample-7-2-1	Sample	100	Sample-366
2	5	7	7	Sample-7-2-2	Sample	50	Sample-366
2	5	7	8	Sample-7-2-3	Sample	25	Sample-366
2	5	7	9	Sample-7-2-4	Sample	12.5	Sample-366
2	5	7	10	Sample-7-2-5	Sample	6.25	Sample-366
2	5	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-34
2	5	8	1	Sample-8-1-1	Sample	100	Sample-367
2	5	8	2	Sample-8-1-2	Sample	50	Sample-367
2	5	8	3	Sample-8-1-3	Sample	25	Sample-367
2	5	8	4	Sample-8-1-4	Sample	12.5	Sample-367
2	5	8	5	Sample-8-1-5	Sample	6.25	Sample-367
2	5	8	6	Sample-8-2-1	Sample	100	Sample-368
2	5	8	7	Sample-8-2-2	Sample	50	Sample-368
2	5	8	8	Sample-8-2-3	Sample	25	Sample-368
2	5	8	9	Sample-8-2-4	Sample	12.5	Sample-368
2	5	8	10	Sample-8-2-5	Sample	6.25	Sample-368
2	5	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-34
2	5	9	1	Sample-9-1-1	Sample	100	Sample-369
2	5	9	2	Sample-9-1-2	Sample	50	Sample-369
2	5	9	3	Sample-9-1-3	Sample	25	Sample-369
2	5	9	4	Sample-9-1-4	Sample	12.5	Sample-369
2	5	9	5	Sample-9-1-5	Sample	6.25	Sample-369
2	5	9	6	Sample-9-2-1	Sample	100	Sample-370
2	5	9	7	Sample-9-2-2	Sample	50	Sample-370
2	5	9	8	Sample-9-2-3	Sample	25	Sample-370
2	5	9	9	Sample-9-2-4	Sample	12.5	Sample-370
2	5	9	10	Sample-9-2-5	Sample	6.25	Sample-370
2	5	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-34
2	5	10	1	Sample-10-1-1	Sample	100	Sample-371
2	5	10	2	Sample-10-1-2	Sample	50	Sample-371
2	5	10	3	Sample-10-1-3	Sample	25	Sample-371
2	5	10	4	Sample-10-1-4	Sample	12.5	Sample-371
2	5	10	5	Sample-10-1-5	Sample	6.25	Sample-371
2	5	10	6	Sample-10-2-1	Sample	100	Sample-372
2	5	10	7	Sample-10-2-2	Sample	50	Sample-372
2	5	10	8	Sample-10-2-3	Sample	25	Sample-372
2	5	10	9	Sample-10-2-4	Sample	12.5	Sample-372
2	5	10	10	Sample-10-2-5	Sample	6.25	Sample-372
2	5	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-34
2	5	11	1	Sample-11-1-1	Sample	100	Sample-373
2	5	11	2	Sample-11-1-2	Sample	50	Sample-373
2	5	11	3	Sample-11-1-3	Sample	25	Sample-373
2	5	11	4	Sample-11-1-4	Sample	12.5	Sample-373
2	5	11	5	Sample-11-1-5	Sample	6.25	Sample-373
2	5	11	6	Sample-11-2-1	Sample	100	Sample-374
2	5	11	7	Sample-11-2-2	Sample	50	Sample-374
2	5	11	8	Sample-11-2-3	Sample	25	Sample-374
2	5	11	9	Sample-11-2-4	Sample	12.5	Sample-374
2	5	11	10	Sample-11-2-5	Sample	6.25	Sample-374
2	5	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-34
2	6	1	1	Sample-1-1-1	Sample	100	Sample-375
2	6	1	2	Sample-1-1-2	Sample	50	Sample-375
2	6	1	3	Sample-1-1-3	Sample	25	Sample-375
2	6	1	4	Sample-1-1-4	Sample	12.5	Sample-375
2	6	1	5	Sample-1-1-5	Sample	6.25	Sample-375
2	6	1	6	Sample-1-2-1	Sample	100	Sample-376
2	6	1	7	Sample-1-2-2	Sample	50	Sample-376
2	6	1	8	Sample-1-2-3	Sample	25	Sample-376
2	6	1	9	Sample-1-2-4	Sample	12.5	Sample-376
2	6	1	10	Sample-1-2-5	Sample	6.25	Sample-376
2	6	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-35
2	6	2	1	Sample-2-1-1	Sample	100	Sample-377
2	6	2	2	Sample-2-1-2	Sample	50	Sample-377
2	6	2	3	Sample-2-1-3	Sample	25	Sample-377
2	6	2	4	Sample-2-1-4	Sample	12.5	Sample-377
2	6	2	5	Sample-2-1-5	Sample	6.25	Sample-377
2	6	2	6	Sample-2-2-1	Sample	100	Sample-378
2	6	2	7	Sample-2-2-2	Sample	50	Sample-378
2	6	2	8	Sample-2-2-3	Sample	25	Sample-378
2	6	2	9	Sample-2-2-4	Sample	12.5	Sample-378
2	6	2	10	Sample-2-2-5	Sample	6.25	Sample-378
2	6	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-35
2	6	3	1	Sample-3-1-1	Sample	100	Sample-379
2	6	3	2	Sample-3-1-2	Sample	50	Sample-379
2	6	3	3	Sample-3-1-3	Sample	25	Sample-379
2	6	3	4	Sample-3-1-4	Sample	12.5	Sample-379
2	6	3	5	Sample-3-1-5	Sample	6.25	Sample-379
2	6	3	6	Sample-3-2-1	Sample	100	Sample-380
2	6	3	7	Sample-3-2-2	Sample	50	Sample-380
2	6	3	8	Sample-3-2-3	Sample	25	Sample-380
2	6	3	9	Sample-3-2-4	Sample	12.5	Sample-380
2	6	3	10	Sample-3-2-5	Sample	6.25	Sample-380
2	6	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-35
2	6	4	1	Sample-4-1-1	Sample	100	Sample-381
2	6	4	2	Sample-4-1-2	Sample	50	Sample-381
2	6	4	3	Sample-4-1-3	Sample	25	Sample-381
2	6	4	4	Sample-4-1-4	Sample	12.5	Sample-381
2	6	4	5	Sample-4-1-5	Sample	6.25	Sample-381
2	6	4	6	Sample-4-2-1	Sample	100	Sample-382
2	6	4	7	Sample-4-2-2	Sample	50	Sample-382
2	6	4	8	Sample-4-2-3	Sample	25	Sample-382
2	6	4	9	Sample-4-2-4	Sample	12.5	Sample-382
2	6	4	10	Sample-4-2-5	Sample	6.25	Sample-382
2	6	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-35
2	6	5	1	Sample-5-1-1	Sample	100	Sample-383
2	6	5	2	Sample-5-1-2	Sample	50	Sample-383
2	6	5	3	Sample-5-1-3	Sample	25	Sample-383
2	6	5	4	Sample-5-1-4	Sample	12.5	Sample-383
2	6	5	5	Sample-5-1-5	Sample	6.25	Sample-383
2	6	5	6	Sample-5-2-1	Sample	100	Sample-384
2	6	5	7	Sample-5-2-2	Sample	50	Sample-384
2	6	5	8	Sample-5-2-3	Sample	25	Sample-384
2	6	5	9	Sample-5-2-4	Sample	12.5	Sample-384
2	6	5	10	Sample-5-2-5	Sample	6.25	Sample-384
2	6	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-35
2	6	6	1	Sample-6-1-1	Sample	100	Sample-385
2	6	6	2	Sample-6-1-2	Sample	50	Sample-385
2	6	6	3	Sample-6-1-3	Sample	25	Sample-385
2	6	6	4	Sample-6-1-4	Sample	12.5	Sample-385
2	6	6	5	Sample-6-1-5	Sample	6.25	Sample-385
2	6	6	6	Sample-6-2-1	Sample	100	Sample-386
2	6	6	7	Sample-6-2-2	Sample	50	Sample-386
2	6	6	8	Sample-6-2-3	Sample	25	Sample-386
2	6	6	9	Sample-6-2-4	Sample	12.5	Sample-386
2	6	6	10	Sample-6-2-5	Sample	6.25	Sample-386
2	6	6	11	NegCtrl	NegCtrl	0	NegCtrl-18
2	6	7	1	Sample-7-1-1	Sample	100	Sample-387
2	6	7	2	Sample-7-1-2	Sample	50	Sample-387
2	6	7	3	Sample-7-1-3	Sample	25	Sample-387
2	6	7	4	Sample-7-1-4	Sample	12.5	Sample-387
2	6	7	5	Sample-7-1-5	Sample	6.25	Sample-387
2	6	7	6	Sample-7-2-1	Sample	100	Sample-388
2	6	7	7	Sample-7-2-2	Sample	50	Sample-388
2	6	7	8	Sample-7-2-3	Sample	25	Sample-388
2	6	7	9	Sample-7-2-4	Sample	12.5	Sample-388
2	6	7	10	Sample-7-2-5	Sample	6.25	Sample-388
2	6	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-36
2	6	8	1	Sample-8-1-1	Sample	100	Sample-389
2	6	8	2	Sample-8-1-2	Sample	50	Sample-389
2	6	8	3	Sample-8-1-3	Sample	25	Sample-389
2	6	8	4	Sample-8-1-4	Sample	12.5	Sample-389
2	6	8	5	Sample-8-1-5	Sample	6.25	Sample-389
2	6	8	6	Sample-8-2-1	Sample	100	Sample-390
2	6	8	7	Sample-8-2-2	Sample	50	Sample-390
2	6	8	8	Sample-8-2-3	Sample	25	Sample-390
2	6	8	9	Sample-8-2-4	Sample	12.5	Sample-390
2	6	8	10	Sample-8-2-5	Sample	6.25	Sample-390
2	6	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-36
2	6	9	1	Sample-9-1-1	Sample	100	Sample-391
2	6	9	2	Sample-9-1-2	Sample	50	Sample-391
2	6	9	3	Sample-9-1-3	Sample	25	Sample-391
2	6	9	4	Sample-9-1-4	Sample	12.5	Sample-391
2	6	9	5	Sample-9-1-5	Sample	6.25	Sample-391
2	6	9	6	Sample-9-2-1	Sample	100	Sample-392
2	6	9	7	Sample-9-2-2	Sample	50	Sample-392
2	6	9	8	Sample-9-2-3	Sample	25	Sample-392
2	6	9	9	Sample-9-2-4	Sample	12.5	Sample-392
2	6	9	10	Sample-9-2-5	Sample	6.25	Sample-392
2	6	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-36
2	6	10	1	Sample-10-1-1	Sample	100	Sample-393
2	6	10	2	Sample-10-1-2	Sample	50	Sample-393
2	6	10	3	Sample-10-1-3	Sample	25	Sample-393
2	6	10	4	Sample-10-1-4	Sample	12.5	Sample-393
2	6	10	5	Sample-10-1-5	Sample	6.25	Sample-393
2	6	10	6	Sample-10-2-1	Sample	100	Sample-394
2	6	10	7	Sample-10-2-2	Sample	50	Sample-394
2	6	10	8	Sample-10-2-3	Sample	25	Sample-394
2	6	10	9	Sample-10-2-4	Sample	12.5	Sample-394
2	6	10	10	Sample-10-2-5	Sample	6.25	Sample-394
2	6	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-36
2	6	11	1	Sample-11-1-1	Sample	100	Sample-395
2	6	11	2	Sample-11-1-2	Sample	50	Sample-395
2	6	11	3	Sample-11-1-3	Sample	25	Sample-395
2	6	11	4	Sample-11-1-4	Sample	12.5	Sample-395
2	6	11	5	Sample-11-1-5	Sample	6.25	Sample-395
2	6	11	6	Sample-11-2-1	Sample	100	Sample-396
2	6	11	7	Sample-11-2-2	Sample	50	Sample-396
2	6	11	8	Sample-11-2-3	Sample	25	Sample-396
2	6	11	9	Sample-11-2-4	Sample	12.5	Sample-396
2	6	11	10	Sample-11-2-5	Sample	6.25	Sample-396
2	6	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-36
2	7	1	1	Sample-1-1-1	Sample	100	Sample-397
2	7	1	2	Sample-1-1-2	Sample	50	Sample-397
2	7	1	3	Sample-1-1-3	Sample	25	Sample-397
2	7	1	4	Sample-1-1-4	Sample	12.5	Sample-397
2	7	1	5	Sample-1-1-5	Sample	6.25	Sample-397
2	7	1	6	Sample-1-2-1	Sample	100	Sample-398
2	7	1	7	Sample-1-2-2	Sample	50	Sample-398
2	7	1	8	Sample-1-2-3	Sample	25	Sample-398
2	7	1	9	Sample-1-2-4	Sample	12.5	Sample-398
2	7	1	10	Sample-1-2-5	Sample	6.25	Sample-398
2	7	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-37
2	7	2	1	Sample-2-1-1	Sample	100	Sample-399
2	7	2	2	Sample-2-1-2	Sample	50	Sample-399
2	7	2	3	Sample-2-1-3	Sample	25	Sample-399
2	7	2	4	Sample-2-1-4	Sample	12.5	Sample-399
2	7	2	5	Sample-2-1-5	Sample	6.25	Sample-399
2	7	2	6	Sample-2-2-1	Sample	100	Sample-400
2	7	2	7	Sample-2-2-2	Sample	50	Sample-400
2	7	2	8	Sample-2-2-3	Sample	25	Sample-400
2	7	2	9	Sample-2-2-4	Sample	12.5	Sample-400
2	7	2	10	Sample-2-2-5	Sample	6.25	Sample-400
2	7	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-37
2	7	3	1	Sample-3-1-1	Sample	100	Sample-401
2	7	3	2	Sample-3-1-2	Sample	50	Sample-401
2	7	3	3	Sample-3-1-3	Sample	25	Sample-401
2	7	3	4	Sample-3-1-4	Sample	12.5	Sample-401
2	7	3	5	Sample-3-1-5	Sample	6.25	Sample-401
2	7	3	6	Sample-3-2-1	Sample	100	Sample-402
2	7	3	7	Sample-3-2-2	Sample	50	Sample-402
2	7	3	8	Sample-3-2-3	Sample	25	Sample-402
2	7	3	9	Sample-3-2-4	Sample	12.5	Sample-402
2	7	3	10	Sample-3-2-5	Sample	6.25	Sample-402
2	7	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-37
2	7	4	1	Sample-4-1-1	Sample	100	Sample-403
2	7	4	2	Sample-4-1-2	Sample	50	Sample-403
2	7	4	3	Sample-4-1-3	Sample	25	Sample-403
2	7	4	4	Sample-4-1-4	Sample	12.5	Sample-403
2	7	4	5	Sample-4-1-5	Sample	6.25	Sample-403
2	7	4	6	Sample-4-2-1	Sample	100	Sample-404
2	7	4	7	Sample-4-2-2	Sample	50	Sample-404
2	7	4	8	Sample-4-2-3	Sample	25	Sample-404
2	7	4	9	Sample-4-2-4	Sample	12.5	Sample-404
2	7	4	10	Sample-4-2-5	Sample	6.25	Sample-404
2	7	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-37
2	7	5	1	Sample-5-1-1	Sample	100	Sample-405
2	7	5	2	Sample-5-1-2	Sample	50	Sample-405
2	7	5	3	Sample-5-1-3	Sample	25	Sample-405
2	7	5	4	Sample-5-1-4	Sample	12.5	Sample-405
2	7	5	5	Sample-5-1-5	Sample	6.25	Sample-405
2	7	5	6	Sample-5-2-1	Sample	100	Sample-406
2	7	5	7	Sample-5-2-2	Sample	50	Sample-406
2	7	5	8	Sample-5-2-3	Sample	25	Sample-406
2	7	5	9	Sample-5-2-4	Sample	12.5	Sample-406
2	7	5	10	Sample-5-2-5	Sample	6.25	Sample-406
2	7	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-37
2	7	6	1	Sample-6-1-1	Sample	100	Sample-407
2	7	6	2	Sample-6-1-2	Sample	50	Sample-407
2	7	6	3	Sample-6-1-3	Sample	25	Sample-407
2	7	6	4	Sample-6-1-4	Sample	12.5	Sample-407
2	7	6	5	Sample-6-1-5	Sample	6.25	Sample-407
2	7	6	6	Sample-6-2-1	Sample	100	Sample-408
2	7	6	7	Sample-6-2-2	Sample	50	Sample-408
2	7	6	8	Sample-6-2-3	Sample	25	Sample-408
2	7	6	9	Sample-6-2-4	Sample	12.5	Sample-408
2	7	6	10	Sample-6-2-5	Sample	6.25	Sample-408
2	7	6	11	NegCtrl	NegCtrl	0	NegCtrl-19
2	7	7	1	Sample-7-1-1	Sample	100	Sample-409
2	7	7	2	Sample-7-1-2	Sample	50	Sample-409
2	7	7	3	Sample-7-1-3	Sample	25	Sample-409
2	7	7	4	Sample-7-1-4	Sample	12.5	Sample-409
2	7	7	5	Sample-7-1-5	Sample	6.25	Sample-409
2	7	7	6	Sample-7-2-1	Sample	100	Sample-410
2	7	7	7	Sample-7-2-2	Sample	50	Sample-410
2	7	7	8	Sample-7-2-3	Sample	25	Sample-410
2	7	7	9	Sample-7-2-4	Sample	12.5	Sample-410
2	7	7	10	Sample-7-2-5	Sample	6.25	Sample-410
2	7	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-38
2	7	8	1	Sample-8-1-1	Sample	100	Sample-411
2	7	8	2	Sample-8-1-2	Sample	50	Sample-411
2	7	8	3	Sample-8-1-3	Sample	25	Sample-411
2	7	8	4	Sample-8-1-4	Sample	12.5	Sample-411
2	7	8	5	Sample-8-1-5	Sample	6.25	Sample-411
2	7	8	6	Sample-8-2-1	Sample	100	Sample-412
2	7	8	7	Sample-8-2-2	Sample	50	Sample-412
2	7	8	8	Sample-8-2-3	Sample	25	Sample-412
2	7	8	9	Sample-8-2-4	Sample	12.5	Sample-412
2	7	8	10	Sample-8-2-5	Sample	6.25	Sample-412
2	7	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-38
2	7	9	1	Sample-9-1-1	Sample	100	Sample-413
2	7	9	2	Sample-9-1-2	Sample	50	Sample-413
2	7	9	3	Sample-9-1-3	Sample	25	Sample-413
2	7	9	4	Sample-9-1-4	Sample	12.5	Sample-413
2	7	9	5	Sample-9-1-5	Sample	6.25	Sample-413
2	7	9	6	Sample-9-2-1	Sample	100	Sample-414
2	7	9	7	Sample-9-2-2	Sample	50	Sample-414
2	7	9	8	Sample-9-2-3	Sample	25	Sample-414
2	7	9	9	Sample-9-2-4	Sample	12.5	Sample-414
2	7	9	10	Sample-9-2-5	Sample	6.25	Sample-414
2	7	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-38
2	7	10	1	Sample-10-1-1	Sample	100	Sample-415
2	7	10	2	Sample-10-1-2	Sample	50	Sample-415
2	7	10	3	Sample-10-1-3	Sample	25	Sample-415
2	7	10	4	Sample-10-1-4	Sample	12.5	Sample-415
2	7	10	5	Sample-10-1-5	Sample	6.25	Sample-415
2	7	10	6	Sample-10-2-1	Sample	100	Sample-416
2	7	10	7	Sample-10-2-2	Sample	50	Sample-416
2	7	10	8	Sample-10-2-3	Sample	25	Sample-416
2	7	10	9	Sample-10-2-4	Sample	12.5	Sample-416
2	7	10	10	Sample-10-2-5	Sample	6.25	Sample-416
2	7	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-38
2	7	11	1	Sample-11-1-1	Sample	100	Sample-417
2	7	11	2	Sample-11-1-2	Sample	50	Sample-417
2	7	11	3	Sample-11-1-3	Sample	25	Sample-417
2	7	11	4	Sample-11-1-4	Sample	12.5	Sample-417
2	7	11	5	Sample-11-1-5	Sample	6.25	Sample-417
2	7	11	6	Sample-11-2-1	Sample	100	Sample-418
2	7	11	7	Sample-11-2-2	Sample	50	Sample-418
2	7	11	8	Sample-11-2-3	Sample	25	Sample-418
2	7	11	9	Sample-11-2-4	Sample	12.5	Sample-418
2	7	11	10	Sample-11-2-5	Sample	6.25	Sample-418
2	7	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-38
2	8	1	1	Sample-1-1-1	Sample	100	Sample-419
2	8	1	2	Sample-1-1-2	Sample	50	Sample-419
2	8	1	3	Sample-1-1-3	Sample	25	Sample-419
2	8	1	4	Sample-1-1-4	Sample	12.5	Sample-419
2	8	1	5	Sample-1-1-5	Sample	6.25	Sample-419
2	8	1	6	Sample-1-2-1	Sample	100	Sample-420
2	8	1	7	Sample-1-2-2	Sample	50	Sample-420
2	8	1	8	Sample-1-2-3	Sample	25	Sample-420
2	8	1	9	Sample-1-2-4	Sample	12.5	Sample-420
2	8	1	10	Sample-1-2-5	Sample	6.25	Sample-420
2	8	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-39
2	8	2	1	Sample-2-1-1	Sample	100	Sample-421
2	8	2	2	Sample-2-1-2	Sample	50	Sample-421
